id = 141
editor = MC
#Feb. 2020

###Experiment

collaboration = HALLA
process = ep2epgamma
exptype = fixed target
year = 2018
#reference =  doi:10.1038/s41567-019-0774-3
inspiretex = Georges:2018kyi
reference2 = Table 1.1


### Scattering Process

frame = Trento

in1particle = e-
in1energyunit = GeV

in2particle = p

out1particle = e-
out2particle = p
out3particle = gamma


### Observable 
y1name = XUU
y1namelong = Beam Helicity Independent Cross Section 
# or Beam spin sum
y1unit = nb/GeV^4
y1value = column6
y1errorstatistic = column7
#y1errorsystematicplus = column6
#y1errorsystematicminus = column7


### x-axes

x1name = in1energy
x1unit = GeV
x1value = column1

x2name = xB
x2unit = 1
x2value = column2

x3name = Q2
x3unit = GeV^2
x3value = column3

x4name = t
x4unit = GeV^2
x4value = column4

x5name = phi
x5unit = deg
x5value = column5


###Data

#E      xB	    Q2	        t	phi	    XUU	    errstat
###############################################################
10.591	0.373	4.58		-0.3988		172.5	0.002956	0.00027
10.591	0.373	4.58		-0.3988		187.5	0.003348	0.00029
10.591	0.373	4.58		-0.3988		202.5	0.002851	0.00027
10.591	0.373	4.58		-0.3988		217.5	0.00294	0.00029
10.591	0.373	4.58		-0.3988		232.5	0.003603	0.00032
10.591	0.373	4.58		-0.3988		247.5	0.004179	0.00035
10.591	0.373	4.58		-0.3988		262.5	0.004717	0.00038
10.591	0.373	4.58		-0.3988		277.5	0.005601	0.00043
10.591	0.373	4.58		-0.3988		292.5	0.006751	0.00049
10.591	0.373	4.58		-0.3988		307.5	0.00784	0.00058
10.591	0.373	4.58		-0.3988		322.5	0.008971	0.00081
10.591	0.373	4.58		-0.3988		337.5	0.00939	0.0012
10.591	0.373	4.58		-0.3988		352.5	0.01118	0.0017
10.591	0.371	4.57		-0.4834		7.5	0.01178	0.0035
10.591	0.371	4.57		-0.4834		22.5	0.005897	0.0017
10.591	0.371	4.57		-0.4834		37.5	0.005605	0.00091
10.591	0.371	4.57		-0.4834		52.5	0.004847	0.00054
10.591	0.371	4.57		-0.4834		67.5	0.004156	0.00039
10.591	0.371	4.57		-0.4834		82.5	0.003389	0.00031
10.591	0.371	4.57		-0.4834		97.5	0.002945	0.00028
10.591	0.371	4.57		-0.4834		112.5	0.002871	0.00024
10.591	0.371	4.57		-0.4834		127.5	0.002335	0.0002
10.591	0.371	4.57		-0.4834		142.5	0.002666	0.0002
10.591	0.371	4.57		-0.4834		157.5	0.00215	0.00019
10.591	0.371	4.57		-0.4834		172.5	0.002492	0.00021
10.591	0.371	4.57		-0.4834		187.5	0.002404	0.0002
10.591	0.371	4.57		-0.4834		202.5	0.002114	0.00019
10.591	0.371	4.57		-0.4834		217.5	0.00248	0.0002
10.591	0.371	4.57		-0.4834		232.5	0.002597	0.00021
10.591	0.371	4.57		-0.4834		247.5	0.003176	0.00025
10.591	0.371	4.57		-0.4834		262.5	0.003481	0.00028
10.591	0.371	4.57		-0.4834		277.5	0.003734	0.00032
10.591	0.371	4.57		-0.4834		292.5	0.004829	0.00039
10.591	0.371	4.57		-0.4834		307.5	0.00534	0.00051
10.591	0.371	4.57		-0.4834		322.5	0.007007	0.00087
10.591	0.371	4.57		-0.4834		337.5	0.01096	0.0019
10.591	0.371	4.57		-0.4834		352.5	0.01276	0.0032
4.487	0.483	2.71		-0.3481		7.5	0.02739	0.0027
4.487	0.483	2.71		-0.3481		22.5	0.02869	0.0026
4.487	0.483	2.71		-0.3481		37.5	0.02329	0.0024
4.487	0.483	2.71		-0.3481		52.5	0.0276	0.0024
4.487	0.483	2.71		-0.3481		67.5	0.024	0.0023
4.487	0.483	2.71		-0.3481		82.5	0.02303	0.0022
4.487	0.483	2.71		-0.3481		97.5	0.0184	0.002
