,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
290,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,2.4870941840919194,0.002602,0.00072,0.00072,0.00072,0.0,0.0,0.00072,2.931774310368759,0.22850122850122848,0.154,0,0.002602,0.00072,0.00072,0.00072,0.00072,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
291,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,2.2252947962927703,0.00294,0.0006,0.0006,0.0006,0.0,0.0,0.0006,2.931774310368759,0.22850122850122848,0.154,0,0.00294,0.0006,0.0006,0.0006,0.0006,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
292,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,1.9634954084936207,0.002231,0.00053,0.00053,0.00053,0.0,0.0,0.00053,2.931774310368759,0.22850122850122848,0.154,0,0.002231,0.00053,0.00053,0.00053,0.00053,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
293,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,1.7016960206944713,0.001947,0.00047,0.00047,0.00047,0.0,0.0,0.00047,2.931774310368759,0.22850122850122848,0.154,0,0.001947,0.00047,0.00047,0.00047,0.00047,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
294,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,1.439896632895322,0.001063,0.00042,0.00042,0.00042,0.0,0.0,0.00042,2.931774310368759,0.22850122850122848,0.154,0,0.001063,0.00042,0.00042,0.00042,0.00042,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
295,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,1.1780972450961724,0.001095,0.00037,0.00037,0.00037,0.0,0.0,0.00037,2.931774310368759,0.22850122850122848,0.154,0,0.001095,0.00037,0.00037,0.00037,0.00037,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
296,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,0.9162978572970228,0.00118,0.00035,0.00035,0.00035,0.0,0.0,0.00035,2.931774310368759,0.22850122850122848,0.154,0,0.00118,0.00035,0.00035,0.00035,0.00035,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
297,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,0.6544984694978733,0.0005342,0.00034,0.00034,0.00034,0.0,0.0,0.00034,2.931774310368759,0.22850122850122848,0.154,0,0.0005342,0.00034,0.00034,0.00034,0.00034,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
298,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,0.39269908169872414,0.0002274,0.00029,0.00029,0.00029,0.0,0.0,0.00029,2.931774310368759,0.22850122850122848,0.154,0,0.0002274,0.00029,0.00029,0.00029,0.00029,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
299,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,0.13089969389957457,0.0003356,0.00029,0.00029,0.00029,0.0,0.0,0.00029,2.931774310368759,0.22850122850122848,0.154,0,0.0003356,0.00029,0.00029,0.00029,0.00029,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
300,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-0.13089969389957457,-0.0001578,0.00029,0.00029,0.00029,0.0,0.0,0.00029,2.931774310368759,0.22850122850122848,0.154,0,-0.0001578,0.00029,0.00029,0.00029,0.00029,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
301,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-0.3926990816987237,-0.000373,0.00032,0.00032,0.00032,0.0,0.0,0.00032,2.931774310368759,0.22850122850122848,0.154,0,-0.000373,0.00032,0.00032,0.00032,0.00032,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
302,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-0.6544984694978737,-0.0007056,0.00035,0.00035,0.00035,0.0,0.0,0.00035,2.931774310368759,0.22850122850122848,0.154,0,-0.0007056,0.00035,0.00035,0.00035,0.00035,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
303,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-0.9162978572970228,-0.0006508,0.00038,0.00038,0.00038,0.0,0.0,0.00038,2.931774310368759,0.22850122850122848,0.154,0,-0.0006508,0.00038,0.00038,0.00038,0.00038,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
304,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-1.1780972450961729,-0.001189,0.00043,0.00043,0.00043,0.0,0.0,0.00043,2.931774310368759,0.22850122850122848,0.154,0,-0.001189,0.00043,0.00043,0.00043,0.00043,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
305,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-1.439896632895322,-0.00115,0.00045,0.00045,0.00045,0.0,0.0,0.00045,2.931774310368759,0.22850122850122848,0.154,0,-0.00115,0.00045,0.00045,0.00045,0.00045,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
306,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-1.701696020694472,-0.001207,0.00047,0.00047,0.00047,0.0,0.0,0.00047,2.931774310368759,0.22850122850122848,0.154,0,-0.001207,0.00047,0.00047,0.00047,0.00047,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
307,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-1.9634954084936211,-0.001576,0.00054,0.00054,0.00054,0.0,0.0,0.00054,2.931774310368759,0.22850122850122848,0.154,0,-0.001576,0.00054,0.00054,0.00054,0.00054,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
308,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-2.2252947962927703,-0.002556,0.00062,0.00062,0.00062,0.0,0.0,0.00062,2.931774310368759,0.22850122850122848,0.154,0,-0.002556,0.00062,0.00062,0.00062,0.00062,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
309,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-2.4870941840919194,-0.001293,0.00073,0.00073,0.00073,0.0,0.0,0.00073,2.931774310368759,0.22850122850122848,0.154,0,-0.001293,0.00073,0.00073,0.00073,0.00073,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
310,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-2.7488935718910694,-0.0008986,0.0009,0.0009,0.0009,0.0,0.0,0.0009,2.931774310368759,0.22850122850122848,0.154,0,-0.0008986,0.0009,0.0009,0.0009,0.0009,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
311,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.372,4.57,-0.3355670022932922,-3.0106929596902186,-0.0004121,0.0011,0.0011,0.0011,0.0,0.0,0.0011,2.931774310368759,0.22850122850122848,0.154,0,-0.0004121,0.0011,0.0011,0.0011,0.0011,0.0,0.0,BMK,20.75483214974507,0.6181267439043642,0.32654542067551123,0.1066319117641466,0.36640311791189845,-0.0014847171548040682,,-0.01825499293893276,,,,-0.007761671362359723,-5.015035424431356,
312,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.373,4.58,-0.3987870246525757,3.0106929596902186,0.0005281,0.0015,0.0015,0.0015,0.0,0.0,0.0015,2.9290228312039823,0.2292562999385372,0.216,0,0.0005281,0.0015,0.0015,0.0015,0.0015,0.0,0.0,BMK,20.75483214974507,0.6178185163729529,0.32706558667671437,0.10697189798818336,0.37354255910644524,0.0017743708544784797,0.04212328162048251,0.021847293403255367,0.147808299507353,0.5856697323733964,0.09743018284461302,0.009448008100600314,-5.192037843620229,-0.5838844466050875
313,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.373,4.58,-0.3987870246525757,2.748893571891069,0.001949,0.0012,0.0012,0.0012,0.0,0.0,0.0012,2.9290228312039823,0.2292562999385372,0.216,0,0.001949,0.0012,0.0012,0.0012,0.0012,0.0,0.0,BMK,20.75483214974507,0.6178185163729529,0.32706558667671437,0.10697189798818336,0.37354255910644524,0.0017743708544784797,0.04212328162048251,0.021847293403255367,0.147808299507353,0.5856697323733964,0.09743018284461302,0.009448008100600314,-5.192037843620229,-0.5989430212042484
314,DataSet with 1080 points,142,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSD,Beam Spin Difference Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSD,BSD-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSD': 'nb/GeV^4'}",{'phi': 'rad'},-1,10.591,0.373,4.58,-0.3987870246525757,2.4870941840919194,0.001814,0.00085,0.00085,0.00085,0.0,0.0,0.00085,2.9290228312039823,0.2292562999385372,0.216,0,0.001814,0.00085,0.00085,0.00085,0.00085,0.0,0.0,BMK,20.75483214974507,0.6178185163729529,0.32706558667671437,0.10697189798818336,0.37354255910644524,0.0017743708544784797,0.04212328162048251,0.021847293403255367,0.147808299507353,0.5856697323733964,0.09743018284461302,0.009448008100600314,-5.192037843620229,-0.628426302754261
