,dataset,id,editor,collaboration,process,exptype,year,reference2,frame,in1particle,in1energyunit,in2particle,out1particle,out2particle,out3particle,y1name,y1namelong,y1unit,y1value,y1errorstatistic,x1name,x1unit,x1value,x2name,x2unit,x2value,x3name,x3unit,x3value,x4name,x4unit,x4value,x5name,x5unit,x5value,xnames,xaxes,yaxis,filename,units,newunits,in1charge,in1energy,xB,Q2,t,phi,val,errplus,errminus,errstat,errsyst,errnorm,err,W,xi,tm,in1polarization,origval,origerr,origerrminus,origerrplus,origerrstat,origerrsyst,origerrnorm,newframe,s,y,eps,eps2,J,K2,K,tK2,tK,r,chi0,chi,intP1P2,P1P2
481,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.748893571891069,0.003569,0.00023,0.00023,0.00023,0.0,0.0,0.00023,2.331240083327643,0.33067198935462405,0.0313,0,0.003569,0.00023,0.00023,0.00023,0.00023,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
482,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.4870941840919194,0.003277,0.00021,0.00021,0.00021,0.0,0.0,0.00021,2.331240083327643,0.33067198935462405,0.0313,0,0.003277,0.00021,0.00021,0.00021,0.00021,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
483,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,2.2252947962927703,0.003432,0.00021,0.00021,0.00021,0.0,0.0,0.00021,2.331240083327643,0.33067198935462405,0.0313,0,0.003432,0.00021,0.00021,0.00021,0.00021,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
484,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.9634954084936207,0.003261,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.003261,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
485,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.7016960206944713,0.003463,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.003463,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
486,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.439896632895322,0.003016,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.003016,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
487,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,1.1780972450961724,0.003019,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.003019,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
488,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,0.9162978572970228,0.003074,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.003074,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
489,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,0.6544984694978733,0.002905,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.002905,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
490,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,0.39269908169872414,0.002794,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.002794,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
491,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,0.13089969389957457,0.002616,0.00018,0.00018,0.00018,0.0,0.0,0.00018,2.331240083327643,0.33067198935462405,0.0313,0,0.002616,0.00018,0.00018,0.00018,0.00018,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
492,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-0.13089969389957457,0.00292,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.00292,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
493,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-0.3926990816987237,0.003145,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.003145,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
494,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-0.6544984694978737,0.002593,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.002593,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
495,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-0.9162978572970228,0.002531,0.00018,0.00018,0.00018,0.0,0.0,0.00018,2.331240083327643,0.33067198935462405,0.0313,0,0.002531,0.00018,0.00018,0.00018,0.00018,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
496,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-1.1780972450961729,0.002996,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.002996,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
497,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-1.439896632895322,0.003412,0.00021,0.00021,0.00021,0.0,0.0,0.00021,2.331240083327643,0.33067198935462405,0.0313,0,0.003412,0.00021,0.00021,0.00021,0.00021,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
498,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-1.701696020694472,0.003266,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.003266,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
499,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-1.9634954084936211,0.003704,0.00021,0.00021,0.00021,0.0,0.0,0.00021,2.331240083327643,0.33067198935462405,0.0313,0,0.003704,0.00021,0.00021,0.00021,0.00021,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
500,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-2.2252947962927703,0.002956,0.00019,0.00019,0.00019,0.0,0.0,0.00019,2.331240083327643,0.33067198935462405,0.0313,0,0.002956,0.00019,0.00019,0.00019,0.00019,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
501,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-2.4870941840919194,0.00329,0.0002,0.0002,0.0002,0.0,0.0,0.0002,2.331240083327643,0.33067198935462405,0.0313,0,0.00329,0.0002,0.0002,0.0002,0.0002,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
502,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-2.7488935718910694,0.003354,0.00022,0.00022,0.00022,0.0,0.0,0.00022,2.331240083327643,0.33067198935462405,0.0313,0,0.003354,0.00022,0.00022,0.00022,0.00022,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
503,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.497,4.5,-0.40977500858416704,-3.0106929596902186,0.003541,0.00022,0.00022,0.00022,0.0,0.0,0.00022,2.331240083327643,0.33067198935462405,0.0313,0,0.003541,0.00022,0.00022,0.00022,0.00022,0.0,0.0,BMK,17.489645544505073,0.5451362048393287,0.4396518346479422,0.19329373570930153,0.4044707675059867,-0.01945570679368779,,-0.19875145141306325,,,,-0.07811710346828804,-5.730923536952428,
504,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.501,4.53,-0.479562971066604,3.0106929596902186,0.002366,0.00029,0.00029,0.00029,0.0,0.0,0.00029,2.3221262967469585,0.3342228152101401,0.0926,0,0.002366,0.00029,0.00029,0.00029,0.00029,0.0,0.0,BMK,17.489645544505073,0.5443890454368212,0.44172032477037687,0.19511684531524723,0.40912117048094293,-0.016194574586289073,,-0.16629406957907564,,,,-0.06621545126374973,-5.87403799359624,
505,DataSet with 1080 points,141,MC,HALLA,en2engamma,fixed target,2020,Table 1.1,Trento,e-,GeV,n,e-,n,gamma,BSS,Beam Helicity Independent Cross Section,nb/GeV^4,column6,column7,in1energy,GeV,column1,xB,1,column2,Q2,GeV^2,column3,t,GeV^2,column4,phi,deg,column5,"['x1name', 'x2name', 'x3name', 'x4name', 'x5name']","['in1energy', 'xB', 'Q2', 't', 'phi']",BSS,BSS-HALLA-18.dat,"{'in1energy': 'GeV', 'xB': '1', 'Q2': 'GeV^2', 't': 'GeV^2', 'phi': 'deg', 'BSS': 'nb/GeV^4'}",{'phi': 'rad'},-1,8.851,0.501,4.53,-0.479562971066604,2.748893571891069,0.002609,0.00027,0.00027,0.00027,0.0,0.0,0.00027,2.3221262967469585,0.3342228152101401,0.0926,0,0.002609,0.00027,0.00027,0.00027,0.00027,0.0,0.0,BMK,17.489645544505073,0.5443890454368212,0.44172032477037687,0.19511684531524723,0.40912117048094293,-0.016194574586289073,,-0.16629406957907564,,,,-0.06621545126374973,-5.87403799359624,
